gene,pi1,pi2,dxy
aspC_1,4.944444444444445,1.3333333333333335,3.977777777777778
aspC_2,5.222222222222222,0,3.4444444444444446
atm1,9.333333333333334,0,5.333333333333334
atpA,0.8888888888888888,0,0.4444444444444444
atpB_1~~~fliI,6.722222222222222,0.20000000000000004,4.533333333333333
atpC,0.4444444444444444,0,0.2222222222222222
atpD,1.3333333333333335,0,0.6666666666666666
atpF,2.7222222222222228,0,1.5555555555555556
atpG,1.3333333333333335,0.5333333333333333,1
atpH,0.4444444444444444,0,0.2222222222222222
atzC,5.0555555555555545,0.3555555555555555,3.088888888888889
aviRb,1.1111111111111112,0,0.5555555555555556
azoR1,2,0,1.3333333333333335
bacC_1,2.6111111111111116,0.6,1.7000000000000002
bacC_2,0.7777777777777777,0,0.4444444444444444
bacC_2~~~bacC_3,19.666666666666668,19.555555555555557,18.644444444444446
bacC_4~~~bacC_1,6.444444444444445,3.1333333333333333,4.722222222222222
baeR,0.38888888888888884,0,0.2222222222222222
bamA_1,7.2222222222222205,0.4,4.311111111111112
bamD,0.2222222222222222,0.35555555555555557,0.27777777777777785
bamE,0.5,0,0.33333333333333337
barA~~~rcsC_11,1.8888888888888888,0.39999999999999997,1.288888888888889
basR,0.5555555555555556,0.5333333333333333,0.4888888888888889
bauA_1,1,0.19999999999999998,0.7444444444444445
bauA_2,1.1666666666666667,0.19999999999999998,0.7666666666666667
bauC,7.11111111111111,0,4.044444444444444
bcp_1,1.9444444444444449,0,1.1111111111111112
bcr_1,3.1111111111111107,0,1.7777777777777777
bcr_2,4.88888888888889,0,2.7555555555555555
bcr_3,2.8333333333333335,0,1.6
bdcA_2~~~bdcA,26.944444444444443,0.5555555555555556,18.233333333333334
bdhA,3.0555555555555554,4.2,4.788888888888889
bdlA,0.5,0,0.33333333333333337
benM,1.2777777777777777,0,0.711111111111111
bepA_2,1.7777777777777775,0,1
bepA_3,6.61111111111111,0.3555555555555555,3.977777777777778
bepA_4,0.22222222222222218,0.5333333333333333,0.4666666666666666
bepA_5,0.22222222222222218,0.19999999999999998,0.18888888888888875
bepE,0.8888888888888888,0,0.4888888888888889
bepF_1,3.333333333333333,1.6666666666666665,2.8777777777777778
bepF_2~~~mdtE,6.166666666666667,0.4666666666666666,3.7222222222222228
bepG,24.11111111111111,21,23.122222222222224
betA_2,3.7222222222222228,0.39999999999999997,2.311111111111112
betB_5~~~betB_3,4.277777777777778,0,2.4444444444444446
betC,6.0555555555555545,0.19999999999999998,3.5444444444444443
betI_1,1,0.9333333333333332,0.8666666666666666
betI_2,1.5555555555555554,0,0.8888888888888888
betI_3,1.5,0,1
betI_4~~~betI_1,0.9444444444444443,1,0.9
bhbA,5.055555555555555,1.6,3.322222222222222
bicA,28.333333333333332,13.288888888888888,21.422222222222224
bigR,2.944444444444445,0,1.6666666666666665
bioF,3,0,2
bioM,2.3333333333333335,0,1.3333333333333335
bioN,1.1666666666666667,0,0.6666666666666667
bioS,5.9444444444444455,0,3.3777777777777778
bioY,4.38888888888889,0.19999999999999998,2.7
birA,0.5,0,0.33333333333333337
bkdA1,1.2222222222222223,0.39999999999999997,0.9555555555555555
bkdB,0.6111111111111112,0.6666666666666667,0.6000000000000001
blaP,6.0555555555555545,0,3.4444444444444446
bluB,1.9444444444444449,0,1.1111111111111112
bpoC,0.38888888888888884,0,0.2222222222222222
bpt,2.5,0,1.6666666666666665
braC,10.22222222222222,11.2,10.777777777777779
bshA,8.222222222222221,0,5.444444444444445
bshB1,6.5,1.1111111111111112,4.911111111111111
btuB_2~~~btuB_1,46.66666666666667,0.19999999999999998,23.58888888888889
btuD_12,4.11111111111111,0,2.333333333333333
btuD_13~~~btuD_4,10.166666666666666,11.8,11.38888888888889
btuD_14,1.1111111111111112,0,0.5555555555555556
btuD_14~~~ybhF,4.888888888888889,3.933333333333333,4.344444444444444
btuD_15,0.611111111111111,0.2,0.4111111111111111
btuD_15~~~frcA_1~~~frcA_8,0.2222222222222222,0.19999999999999998,0.18888888888888875
btuD_17~~~rbsA_11,0.7222222222222222,0.5555555555555557,0.7333333333333333
btuD_18,2.0555555555555554,1.1333333333333335,1.6111111111111112
btuD_18~~~btuD_3~~~gsiA_6~~~gsiA_13,19,17.266666666666666,17.366666666666667
btuD_19~~~btuD_3,25.11111111111111,1.8444444444444443,17.122222222222224
btuD_2,7.222222222222222,7.4222222222222225,7.199999999999999
caiD_2~~~caiD_1,5.111111111111111,6.6,6.033333333333333
carA_1,0.2222222222222222,0.4666666666666666,0.41111111111111104
carA_2,8.944444444444445,0.19999999999999998,5.21111111111111
carB_1,7.111111111111111,1.8,5
carD,2.555555555555555,0.4666666666666667,1.6777777777777776
carE,3.5,0,2
catD,0.8333333333333333,0,0.4444444444444444
catE,2.0555555555555554,0,1.1555555555555557
catI,2.166666666666667,0.20000000000000004,1.1666666666666665
catJ,3.888888888888889,1.0666666666666667,3.333333333333333
catM,6,4.466666666666667,5.344444444444444
cbbA,2.666666666666667,2.4,2.4
cbbL,2.9444444444444446,0.6666666666666667,1.9555555555555553
cbbS,2.166666666666667,0.20000000000000004,1.1888888888888887
cbbX,3.5,0.20000000000000004,2.1888888888888887
cbf2,0,0.20000000000000004,0.10000000000000003
cbpA_1,3.8888888888888897,0,2.2222222222222223
cbpA_2,36.388888888888886,33.24444444444445,31.555555555555557
cckA_2,17,12.8,14.155555555555555
ccmA,0.2222222222222222,0,0.1111111111111111
ccmE,0.7777777777777777,0,0.4444444444444444
ccmH,1.5555555555555554,0,0.8888888888888888
ccpA_2,4.833333333333334,6.7333333333333325,7.055555555555555
ccpA_2~~~ccpA_6,17.333333333333336,12,14.399999999999999
cdhR_1,3.2222222222222228,1,2.2555555555555555
cdhR_2,1.1111111111111112,2.0444444444444443,1.8888888888888886
cdhR_3,1.1666666666666667,0.2,0.7666666666666667
cdhR_4,0.2222222222222222,0.20000000000000004,0.21111111111111105
cdhR_5~~~cdhR_4,2.8333333333333335,0.5333333333333333,1.8111111111111113
cdhR_7,2.5555555555555554,1.4222222222222223,2.6
cecR,0.2222222222222222,0.19999999999999998,0.21111111111111103
cfa_1,7.333333333333335,0.4000000000000001,4.355555555555556
cfa_2,1,0.19999999999999998,0.6333333333333334
cgtA,1.3888888888888888,0.19999999999999998,0.9666666666666666
chaA,4.222222222222222,0,2.7777777777777777
cheA,1.3888888888888888,0.4666666666666666,0.9888888888888889
cheB_3~~~cheB_5~~~cheB_1,128.77777777777777,73.82222222222222,104.74444444444444
cheB_3~~~todT_1~~~todT_3,5.666666666666666,5.266666666666667,5.655555555555556
cheB_4~~~cheB_2,23.277777777777782,3.733333333333333,14.866666666666667
cheD,1.5,0,1
cheR,1,0.5333333333333333,1
cheW_2,0.38888888888888895,0.19999999999999996,0.27777777777777785
chvE,0.9444444444444444,0.20000000000000004,0.6777777777777777
cimA,1.6666666666666665,0,1
cinA,3.444444444444445,0.20000000000000004,2.033333333333333
clpA,5.38888888888889,0.4000000000000001,3.311111111111112
clpB,4.666666666666667,0.4666666666666666,2.833333333333333
clpP_2,0.7222222222222222,0,0.4444444444444444
clpP_3,0.2222222222222222,0,0.1111111111111111
clpS2,0.38888888888888884,0,0.2222222222222222
clpX,3.5,0,2.333333333333333
clsA,4.38888888888889,0,2.488888888888889
clsB,13.38888888888889,7.977777777777778,11.144444444444444
clsC,8.166666666666666,0,5.333333333333334
cmoA,6.11111111111111,3.4,4.9222222222222225
cmoB,0.5,2.555555555555555,1.6555555555555557
cmpD,2.2777777777777777,1.7333333333333334,2.088888888888889
cmpR_2,2.3333333333333335,0.4666666666666666,1.5
cnbH_2,0.5,0.4,0.46666666666666656
cntI,0.9444444444444443,0,0.4888888888888888
coaA_1,0.8888888888888887,0,0.5555555555555556
coaA_2~~~coaA_1,2.7222222222222228,0,1.5555555555555556
coaBC,2.4444444444444446,0,1.2222222222222223
coaE,1.3888888888888886,0,0.7777777777777778
cobA,1.1666666666666667,0,0.6666666666666667
cobB,2.3333333333333335,0,1.3333333333333335
cobD,6.61111111111111,0.2,3.8333333333333335
cobH,0.22222222222222218,0.1999999999999999,0.2222222222222222
cobJ,0,0.39999999999999997,0.20000000000000032
cobL,0.6111111111111113,0,0.33333333333333337
cobN,5,0.3555555555555555,3.0444444444444443
cobO,3.611111111111111,0,2.0444444444444443
cobP,0.2222222222222222,0.19999999999999998,0.21111111111111103
cobT,0.6111111111111113,0.7333333333333333,0.7666666666666667
cobU,4.666666666666667,0,2.666666666666667
cobV,8.388888888888891,0,4.777777777777778
codA,8.055555555555555,5.71111111111111,7.833333333333334
codA_2,3.1666666666666665,3.5555555555555554,3.2444444444444436
cof,0.4444444444444444,0.5333333333333333,0.5777777777777778
comM,19.5,0,10.399999999999999
comR_2,5.666666666666666,2.977777777777778,4.777777777777778
comR_2~~~comR_4,2.333333333333333,7.822222222222221,5.5777777777777775
comR_3~~~comR_1,22.38888888888889,0.5555555555555557,15.277777777777779
corA_1,1.1666666666666667,0,0.6666666666666667
corA_2,0.5,0.39999999999999997,0.577777777777778
coxM_1,0,0.19999999999999998,0.10000000000000016
coxN,0,0.20000000000000004,0.10000000000000003
cpdA_1,1.6111111111111114,0.7999999999999999,1.155555555555556
cpdA_2~~~cpdA_3,0.7222222222222222,0,0.4444444444444444
cph2,3.0555555555555554,0.8888888888888888,2.244444444444445
cpnA,8.555555555555555,0,4.888888888888889
cpo_1,3,2.466666666666667,2.7666666666666666
cpo_2,2.833333333333333,2.466666666666667,2.5444444444444443
cpo_3,0,0.19999999999999998,0.10000000000000016
cpo_5,0.5,0.3555555555555555,0.46666666666666656
cra,12.277777777777779,6.377777777777777,10.433333333333332
crp,4.888888888888889,0.4666666666666666,3.3888888888888884
crt_1,0.5,0.7333333333333333,0.8111111111111112
crt_2,1.5555555555555554,0,0.8888888888888888
csaA,0,0.19999999999999998,0.10000000000000016
csd,1.6111111111111114,0,0.8888888888888888
cspA_2,0.5,0,0.2666666666666667
cspA_7,4.444444444444445,4.266666666666667,3.911111111111111
cspJ,0.2222222222222222,0,0.1111111111111111
ctaA,1.7222222222222223,0,1.1111111111111112
ctaB,0.7777777777777777,0,0.4444444444444444
ctaC_2,2.7222222222222228,0.19999999999999998,1.655555555555556
ctaC_2~~~ctaC_1,2.2777777777777777,2.488888888888889,2.288888888888889
ctaD_1,4.777777777777778,0,2.7777777777777772
ctaE_1,2.3333333333333335,0,1.3333333333333335
ctaG,0.38888888888888884,0,0.2222222222222222
cusR,1.2777777777777777,0.2,0.8111111111111111
cutM_2,0,0.5333333333333333,0.3333333333333334
cutS,0,0.19999999999999998,0.10000000000000016
cyaA,2.888888888888889,0,1.8888888888888888
cya_1,0.8333333333333333,0.20000000000000004,0.5222222222222223
cycB_1,0.22222222222222218,11.044444444444444,7.966666666666666
cycB_2,0.8888888888888888,1,0.8555555555555555
cycM,6.055555555555555,4.8,5.2
cycY,0.22222222222222218,0.5333333333333333,0.4666666666666666
cydB,6.722222222222222,0.20000000000000004,4.544444444444444
cymR,0,4.4222222222222225,3.1888888888888887
cynR_1,1.5,0,0.8888888888888888
cynT,0.38888888888888884,0,0.2222222222222222
cyoA,4.333333333333333,4.133333333333334,4.266666666666667
cyoB,4.88888888888889,0,3.111111111111111
cyoC_2~~~cyoC_1,3.2222222222222223,0.5333333333333333,2.3111111111111113
cysD_1,9.38888888888889,9.444444444444445,8.966666666666665
cysD_2,2.444444444444445,0,1.4444444444444444
cysD_2~~~cysD_1,2.0555555555555554,1.3333333333333335,1.8
cysE,0,0.3555555555555555,0.19999999999999993
cysH,1.9444444444444449,0.2,1.211111111111111
cysK1,0.22222222222222218,0,0.1111111111111111
cysL,0.2222222222222222,0.2,0.1888888888888888
cysQ_2,26.333333333333336,18.733333333333334,23.877777777777776
cysQ_3~~~cysQ_1,8.444444444444445,3.8222222222222224,6.255555555555555
cysQ_4,0.38888888888888884,0,0.2222222222222222
cysQ_5,1.9444444444444449,0,1.1111111111111112
cysS,3.611111111111111,0.19999999999999998,2.2555555555555555
cysT,11.75,1.0888888888888888,8.322222222222223
cysW_1,16.38888888888889,7.711111111111111,13.477777777777778
cysW_2,0.22222222222222218,0.5333333333333333,0.4666666666666666
cytR_1,1.6111111111111114,0.5333333333333333,1.1555555555555554
cytR_2,0.6666666666666667,1.1111111111111112,1.1111111111111112
cytR_3,2,0,1.3333333333333335
cytR_5,5.5,6.444444444444445,5.866666666666666
cytR_5~~~ccpA_3,3.2222222222222228,3.8,4.011111111111111
cytR_6,0,0.19999999999999998,0.10000000000000016
czcD,0.38888888888888884,0,0.2222222222222222
dadA1_1,1.3888888888888888,1.1333333333333335,1.3222222222222222
dadA1_2,0,0.19999999999999998,0.10000000000000016
dadX,4.277777777777778,0,2.4444444444444446
dagK,0.38888888888888895,0.8888888888888887,0.6999999999999998
dapA_4,4.222222222222222,3.2666666666666666,3.5
dapA_5,0,0.19999999999999998,0.10000000000000016
dapA_5~~~dapA_2,19.055555555555557,18.644444444444446,17.433333333333334
dapA_5~~~dapA_3,2.9444444444444446,1.8222222222222224,2.5555555555555554
dapA_7~~~dapA_2~~~dapA_1,42.611111111111114,33.6,36.577777777777776
dapD,1.5,0,1
dapE_2~~~dapE_1,7.222222222222222,0.20000000000000004,4.5
dasA,5.88888888888889,8,7.511111111111111
dasB,0,3.3333333333333335,2.3333333333333335
dasC_1,0.2222222222222222,3.7333333333333334,3.2222222222222228
dasC_2,10.444444444444445,3.2000000000000006,7.71111111111111
dasC_3,3.8333333333333326,4.8,5.266666666666667
dasC_4,0.7222222222222221,0.8888888888888888,0.9333333333333331
dasC_6,4.5,0,2.533333333333333
dat_1,0.6111111111111113,0.20000000000000004,0.4111111111111111
dauA_1~~~dauA_2,3.833333333333333,3.666666666666667,3.922222222222222
dauA_2,10.22222222222222,0.19999999999999998,6.033333333333334
davD_1,4.5,0,2.5444444444444443
davD_1~~~davD_4,9.833333333333334,1.4,6.255555555555555
davD_2,0,0.2,0.10000000000000012
davD_3,8.61111111111111,7.155555555555556,8.355555555555556
dcd,0.38888888888888895,0.4666666666666666,0.38888888888888895
dctA,5.722222222222222,4.8,5.555555555555555
dctB_2,3.1111111111111116,3.2666666666666666,3.5444444444444443
dctB_2~~~dctB_1,14.888888888888891,17.266666666666666,18.455555555555556
dctD_2,5.388888888888889,4.933333333333334,5.177777777777778
dctD_3,2.2222222222222223,0.8888888888888888,1.7555555555555553
dctD_3~~~norR_2~~~dctD_1,13.22222222222222,6.8,11.444444444444445
dctM_2,2.5,1.5555555555555556,2.022222222222222
dctM_2~~~dctM_6,17.22222222222222,23.533333333333335,20.611111111111107
dctM_3,2.7222222222222223,2.4,2.3777777777777773
dctM_5~~~dctM_1,1,1.0666666666666667,0.9333333333333332
dctP,3.388888888888889,1.6000000000000003,2.6444444444444444
dddP,5.555555555555555,5.355555555555555,5.677777777777778
ddlB,0.38888888888888884,0,0.2222222222222222
ddmA1,5.666666666666666,0,3.2222222222222228
ddpA,0.38888888888888895,0.6666666666666667,0.4888888888888888
ddpC_1,8.166666666666666,7.155555555555556,6.977777777777778
ddpC_2,1.2777777777777777,0.5333333333333333,0.9777777777777777
ddpC_3,0.22222222222222218,0.5333333333333333,0.4666666666666666
ddpF,2.444444444444445,0,1.3777777777777778
deaD,5.833333333333334,0,3.5555555555555554
decR_1,1.9444444444444444,1.5555555555555558,1.7777777777777775
decR_2~~~decR_3,1.9444444444444449,0,1.1111111111111112
decR_4~~~decR_3,0.7777777777777777,0,0.4444444444444444
def_1,3.666666666666667,0,2.2222222222222223
def_2,1.1666666666666665,0,0.6666666666666667
degA_2~~~purR_1,5.388888888888889,7.066666666666667,7.211111111111112
degQ_1,8.11111111111111,0,5.333333333333334
degQ_2,8.555555555555555,0,4.888888888888889
degU_1,0.38888888888888884,0,0.2222222222222222
degU_2,1,0,0.6666666666666667
denD_2,5.333333333333334,3.7333333333333334,4.911111111111111
denD_2~~~denD_1,17.11111111111111,3.3333333333333326,12.511111111111111
deoA,0.22222222222222218,0,0.1111111111111111
deoB,0.7222222222222222,0,0.3777777777777777
deoC_1,4.055555555555555,5.866666666666666,6.066666666666666
deoR_1,3.888888888888889,2.6,3.2777777777777777
deoR_3~~~deoR_2,9,5.022222222222222,8.133333333333333
der,9.833333333333334,19.577777777777776,17.155555555555555
des,32.333333333333336,28.8,30.155555555555555
devR,4.333333333333333,2.466666666666667,3.144444444444445
dgoA,1.5555555555555554,0,0.8888888888888888
dgoD_1~~~dgoD_2,10.166666666666666,9.6,9.844444444444445
dgoD_2~~~dgoD_1,13.666666666666668,6.222222222222223,12.955555555555556
dgoK1_1,2.3333333333333335,0,1.3333333333333335
dgoK1_2,5.333333333333334,3.8,4.944444444444445
dhaA,0.2222222222222222,0,0.1111111111111111
dhaL,2.6666666666666665,2.6,2.4555555555555557
dhaL2,1.5555555555555556,1.7333333333333334,1.511111111111111
dhmA~~~dhmA_1,3.166666666666667,1.9333333333333331,2.6333333333333333
dht,0,0.19999999999999998,0.10000000000000016
dinB_1,1.2222222222222223,0.5333333333333333,1.1333333333333333
dinB_1~~~dinB_3~~~dinB_2,1.6666666666666667,0,1.1333333333333333
dinB_1~~~dinB_4~~~dinB_5~~~dinB_2,13.555555555555555,9.6,12.177777777777777
dinF,6.222222222222222,0,4.111111111111111
dinG,7,6.8,7.466666666666666
divK_1,0.7222222222222222,0,0.4444444444444444
divK_2,1.3888888888888886,0,0.8888888888888888
dkgB,2.1666666666666665,0,1.2222222222222223
dksA_1,0.7777777777777777,0.19999999999999998,0.5444444444444445
dksA_2~~~dksA_1,0.44444444444444436,0.4,0.3777777777777776
dld,0.5,0,0.33333333333333337
dlgD~~~yjmC_2,4.888888888888889,4.2,4.9222222222222225
dmdC_2,8.88888888888889,0.19999999999999998,5.98888888888889
dme,8.166666666666666,0,4.666666666666666
dmg,0.7222222222222222,0.19999999999999998,0.5888888888888888
dmlR_1,3.2777777777777777,0.7555555555555555,2.9555555555555557
dmlR_10,0.5,0.19999999999999998,0.47777777777777775
dmlR_12~~~dmlR_13,44.77777777777778,41.266666666666666,39.1
dmlR_3,9.11111111111111,9.533333333333333,11.477777777777778
dmlR_5,2.5,0,1.6666666666666665
dmlR_6,3.7222222222222228,0.5555555555555556,2.4111111111111105
dmlR_7,0.5,0,0.33333333333333337
dmlR_8~~~dmlR_4,0,0.19999999999999998,0.10000000000000016
dnaA_2,1.3333333333333335,0,0.6666666666666666
dnaC_2,4.833333333333333,0.5333333333333333,3.066666666666667
dnaE1,13,0.5555555555555556,8.688888888888888
dnaJ_1,5.4444444444444455,0.19999999999999998,3.2111111111111104
dnaJ_2,0.2222222222222222,0,0.1111111111111111
dnaJ_3,0.38888888888888884,0,0.2222222222222222
dnaK_1,0.6111111111111113,0,0.33333333333333337
dnaK_2,0.38888888888888884,0,0.2222222222222222
dnaX_1,4.777777777777778,0,2.711111111111111
doeA_1,5.333333333333334,3.844444444444444,4.5
doeA_1~~~doeA_2,0,0.20000000000000004,0.10000000000000003
doeB_1,8.555555555555555,8.555555555555555,8.7
doxA_1,4.388888888888889,2.4666666666666663,3.788888888888889
dppA_2~~~dppA_4,1.5555555555555558,0.7333333333333333,1.2777777777777777
dppA_3,3.1111111111111107,0,1.7777777777777777
dppA_5,0.5,0,0.2666666666666667
dppA_6,7.555555555555555,3.7555555555555555,6.766666666666667
dppA_7~~~dppA_1,8.61111111111111,1.6,4.955555555555556
dppB_4,0.5,0,0.2666666666666667
dppB_5,3.2222222222222228,0.19999999999999998,2.033333333333333
dppC_1,1.6666666666666667,0.19999999999999998,1.1444444444444446
dppC_2,0.38888888888888884,0.3555555555555555,0.42222222222222217
dppC_4,3.555555555555556,2.088888888888889,2.911111111111111
dppD_1,0.2222222222222222,0,0.1111111111111111
dprE1,4,0,2.666666666666667
dsbB,0.4444444444444444,0,0.2222222222222222
dtd3,1.5555555555555558,0,0.8888888888888888
dtnK,13.222222222222221,1.0666666666666667,7.155555555555556
dusA,19.444444444444443,12.97777777777778,16.222222222222218
dusB,7.5555555555555545,0,4.2666666666666675
dxs_1,3.7222222222222228,0.4666666666666666,2.2777777777777777
