gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps
apnO,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,14
apsD_2,0.45348837209302323,0.47674418604651164,0.048780487804878134,0.17021276595744708,0.08510638297872354,0.02687411598302692,6
aptB,0.25968992248062006,0.33817829457364335,0.23209169054441273,0.5089005235602095,0.21204188481675398,0.026748971193415433,2
apxIB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,48
araA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
araB_1~~~araB_2,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
araC_1~~~araC_3,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
araC_2,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
araC_3,0.38372093023255816,0.4418604651162791,0.13157894736842105,0.3773584905660377,0.18867924528301885,0.04231625835189316,2
araF,0.24806201550387594,0.3011143410852713,0.17618664521319394,0.39842328684050954,0.14110824742268044,0.06623802013829919,4
araG_1,0.20478036175710593,0.22391795865633074,0.08546700324558243,0.19802715562260653,0.048131600324939086,0.04190222813435311,12
araG_2,0.25798449612403096,0.2706589147286821,0.04682801088357428,0.12057225731914133,0.034162139573756696,0.01702699870769435,25
araG_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
araH_2~~~rbsC_3,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,5
araQ_1,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,11
araQ_4,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,3
arcA_2,0.23772609819121446,0.31330749354005166,0.24123711340206186,0.5099273607748185,0.1983050847457627,0.03788214443952122,3
arcB,0.22093023255813948,0.225048449612403,0.018299246501614432,0.04613297150610532,0.010572139303482463,NA,4
arcC2,0.25581395348837205,0.252906976744186,-0.01149425287356324,-0.03125000000000006,-0.007812500000000014,NA,3
arfB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
arg,0.3255813953488372,0.37112403100775193,0.12271540469973898,0.32413793103448285,0.13505747126436787,NA,3
argD_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
argD_3,0.18604651162790695,0.20413436692506456,0.08860759493670885,0.19999999999999996,0.04444444444444443,0.01946137212502443,3
argF,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,2
argG,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
argH_1,0.29273765809873514,0.47202672378620963,0.3798282102533629,0.7784158283148765,0.5069945197577155,0.2828197244683785,38
argH_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,8
argO,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,7
arnB,0.33265925176946404,0.32212672733400727,-0.03269683494637745,-0.10130373502466608,-0.0315656565656568,NA,23
arnC~~~arnC_1,0.29049367605059156,0.28888718890248866,-0.005560949774914264,-0.015763205141149872,-0.004528464634847877,NA,19
aroA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
aroE_2,0.4863049095607235,0.49037467700258397,0.008299301804768865,0.03204620984332986,0.015845070422535325,NA,15
aroE_3,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
aroH,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
aroK,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
aroQ_2~~~aroQ_1,0.4883720930232558,0.4941860465116279,0.011764705882352962,0.04545454545454553,0.022727272727272766,0.022727272727272766,4
arsC_1,0.4883720930232558,0.4941860465116279,0.011764705882352962,0.04545454545454553,0.022727272727272766,0.022727272727272766,1
arsC_2,0.4573643410852713,0.4370155038759691,-0.046563192904656006,-0.17999999999999872,-0.07499999999999951,NA,2
arsH,0.4573643410852713,0.4370155038759691,-0.046563192904656006,-0.17999999999999872,-0.07499999999999951,NA,1
artI_1,0.204369274136716,0.2233967582804792,0.08517350157728704,0.1972984942426926,0.0478299379982285,0.04120585087406343,11
artJ_2,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,2
aruH,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
aruH_2~~~hisC_3~~~hisC_5~~~dapL,0.2131782945736434,0.31492248062015504,0.3230769230769231,0.6206896551724138,0.25862068965517243,0.0413134531754141,4
asnC,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,1
aspS,0.21705426356589144,0.27519379844961234,0.21126760563380273,0.4455445544554454,0.14851485148514842,0.026340110905729932,2
atoC_1~~~atoC_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
atpA,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
atpB_2~~~atpB,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
atpC,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,1
atpF_1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
atpF_2,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
atzA~~~triA,0.4581395348837209,0.46656976744186046,0.01806853582554525,0.0655071154280554,0.03111587982832632,0.022157434402332372,40
atzC,0.29934406678592723,0.29710793082886106,-0.007526342197691878,-0.02164662349676213,-0.0063829787234042186,NA,13
aviRb,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
azoR1,0.24806201550387597,0.2906976744186048,0.14666666666666706,0.3402061855670111,0.11340206185567045,0.11340206185567045,1
bacC_1~~~bacC_2,0.3126614987080103,0.30910852713178283,-0.011494252873563482,-0.033834586466166196,-0.010338345864661888,NA,3
bacC_3,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
bamA_1,0.23772609819121446,0.31330749354005166,0.24123711340206186,0.5099273607748185,0.1983050847457627,0.03788214443952122,6
bamA_2~~~bamA_1,0.26356589147286824,0.3401162790697675,0.22507122507122512,0.4989473684210527,0.20789473684210533,0.1655445544554459,2
bauA_1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,3
bauC,0.2734711455641688,0.37516149870801035,0.2710575405366625,0.5870477264748708,0.2799347954949616,0.22372121078252316,18
bcp_1,0.4573643410852713,0.4370155038759691,-0.046563192904656006,-0.17999999999999872,-0.07499999999999951,NA,1
bcr_1,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
bcr_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
bdcA,0.21705426356589147,0.24741602067183463,0.12271540469973893,0.27920792079207923,0.07755775577557757,0.056713730692694045,9
bdhA,0.20775193798449607,0.2122093023255813,0.0210045662100455,0.05193436700285976,0.01125244618395294,NA,5
bdlA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
benM,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,23
bepA_1,0.2441860465116279,0.30959302325581395,0.21126760563380284,0.46153846153846156,0.1730769230769231,0.08813783962889335,2
bepE~~~mdtC_3,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,2
bepF_1,0.19324473975636763,0.2037652270210409,0.05163043478260855,0.12171127888355036,0.02608098833218935,NA,14
bepF_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
bepG,0.17663344407530449,0.1835548172757474,0.03770739064856688,0.08826496301277686,0.01681237390719558,NA,14
betA,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
betB_1,0.3348837209302325,0.3341085271317829,-0.002320185614849126,-0.006993006993006804,-0.002331002331002268,NA,10
betB_2,0.27648578811369506,0.2910206718346253,0.049944506104328615,0.13149350649350672,0.0401785714285715,NA,6
betB_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
betC_2,0.19638242894056843,0.23708010335917307,0.17166212534059946,0.3646302250803859,0.10128617363344049,0.02018890200708367,3
betI_1,0.24031007751937983,0.2534883720930232,0.05198776758409778,0.13010204081632634,0.03469387755102035,NA,15
betI_3,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
bfr,0.4031007751937984,0.45155038759689925,0.10729613733905598,0.32467532467532517,0.1623376623376626,NA,2
bglA,0.289922480620155,0.3616279069767442,0.19828510182207937,0.4660732280819618,0.20196506550218346,NA,5
bhbA_1~~~bhbA_2,0.22625968992248058,0.23487463662790692,0.03667891445884092,0.0914549003981394,0.02226831559173446,NA,32
bhbA_2,0.24031007751937983,0.27848837209302335,0.13709116214335457,0.3174006444683144,0.10051020408163294,0.09140550807217493,5
bioF,0.2015503875968992,0.22577519379844962,0.10729613733905598,0.24271844660194208,0.060679611650485535,0.02454444031238362,2
bioM,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
bioN,0.22325581395348837,0.2616279069767442,0.14666666666666675,0.3293413173652696,0.0988023952095809,0.06174558960074283,5
birA,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
bkdA2,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
blaP,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
blh_2,0.4883720930232558,0.4941860465116279,0.011764705882352962,0.04545454545454553,0.022727272727272766,0.022727272727272766,1
bpt,0.2441860465116279,0.30959302325581395,0.21126760563380284,0.46153846153846156,0.1730769230769231,0.08813783962889335,2
braC,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,12
bshA_2~~~bshA_1,0.16758951642672568,0.17308047249907704,0.03172487336710181,0.07388026607538735,0.013192904656319157,NA,21
bshB1_1,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,4
bshB1_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
btuC_1~~~yfhA_1~~~yfhA_2,0.20930232558139533,0.4796511627906977,0.5636363636363637,0.911764705882353,0.6838235294117647,0.6838235294117647,83
btuC_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
btuD_1,0.34399224806201545,0.33345445736434093,-0.0316018888485292,-0.09949016057559545,-0.032127031019202675,NA,16
btuD_10,0.4108527131782945,0.4137596899224806,0.007025761124121793,0.023684210526315832,0.009868421052631596,NA,9
btuD_10~~~potA_2,0.2056847545219638,0.22506459948320412,0.08610792192881749,0.19962145856745733,0.04879635653871179,0.04352030947775623,15
btuD_12,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,3
btuD_12~~~ybhF,0.15956072351421183,0.1665859173126614,0.04217159476490524,0.09629515757109863,0.016717909300537945,0.014656275444922533,12
btuD_13,0.2558139534883721,0.3362403100775194,0.2391930835734871,0.5187500000000002,0.21614583333333343,0.11558516801854003,6
btuD_13~~~phnC~~~btuD_16,0.2609819121447028,0.26937984496124023,0.031175059952038297,0.08181818181818162,0.022727272727272665,NA,3
btuD_16~~~btuD_22,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
btuD_17,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
btuD_17~~~sugC_1,0.40107050572166847,0.4232535068290882,0.05241067291706415,0.1662986743353661,0.07407550077041604,0.028199392193551737,42
btuD_18,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
btuD_21,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
btuD_21~~~msmX_4,0.3217054263565891,0.36918604651162784,0.1286089238845144,0.33599999999999985,0.1399999999999999,NA,2
btuD_4,0.21877691645133504,0.2505921619293712,0.1269602577873255,0.2884125291449022,0.08144983461962516,0.048719626548611554,18
btuD_5,0.3046511627906976,0.38982558139534873,0.2184936614466816,0.5157542686146804,0.24498327759197314,NA,10
btuD_6~~~btuD_8,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,10
btuD_9,0.2702104097452935,0.37320044296788485,0.27596439169139464,0.5927162367223067,0.28224582701062223,0.12164634146341405,14
budC,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
cah_1,0.4573643410852713,0.4370155038759691,-0.046563192904656006,-0.17999999999999872,-0.07499999999999951,NA,1
caiC,0.2520815389032443,0.2834481768590297,0.11066092681691608,0.2664333295698326,0.08387715930902144,NA,27
caiD_2~~~caiD_1,0.2172582619339045,0.22869492044063638,0.050008362602441674,0.12169181830839543,0.029222048475371253,NA,38
carA_3,0.2651162790697674,0.35755813953488375,0.2585365853658538,0.5590717299578061,0.2515822784810128,0.15393518518518526,5
carB_3~~~accA1_1~~~carB_1~~~accA1_2,0.21705426356589141,0.22311046511627897,0.02714440825189992,0.06750675067506705,0.015470297029702856,NA,52
carD,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
carE,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
catE,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
cbbA,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,9
cbf2,0.2616279069767442,0.3495639534883721,0.2515592515592515,0.5444319460067492,0.23818897637795272,0.13690169840452912,4
cbl,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
cca,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,2
cckA,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,1
ccmA,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
ccmC,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,3
ccmE,0.23772609819121446,0.31330749354005166,0.24123711340206186,0.5099273607748185,0.1983050847457627,0.03788214443952122,3
ccmH,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
ccoP,0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,NA,1
ccpA_3,0.47093023255813954,0.48546511627906974,0.029940119760478983,0.10989010989010968,0.054945054945054826,0.024627349319507493,12
ccpA_5~~~ccpA_2,0.20930232558139533,0.22965116279069767,0.0886075949367089,0.20588235294117654,0.051470588235294136,0.05147058823529414,12
ccpA_6,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
cdd,0.15503875968992242,0.16085271317829447,0.036144578313252754,0.08256880733944898,0.013761467889908148,0.013761467889908148,1
cdhR_1,0.2563676633444075,0.297826688815061,0.13920520567046282,0.3286436493318187,0.11150409530901001,0.07658955851972751,14
cdhR_3~~~cdhR_6,0.3313953488372093,0.41569767441860467,0.20279720279720287,0.5043478260869567,0.25217391304347836,0.07436399217221146,4
cdhR_4,0.24806201550387597,0.3323643410852713,0.2536443148688046,0.5381443298969072,0.2242268041237113,0.048510638297872014,4
cecR,0.19269102990033218,0.19753599114064221,0.024526979677645184,0.059307673686758114,0.01200274348422485,NA,7
cfa_2,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,3
chaC,0.27906976744186046,0.38953488372093026,0.28358208955223885,0.6129032258064518,0.3064516129032259,0.3064516129032259,1
