Hs,Ht,Gst,Gprime_st,D,loc_id,gene,tops
0.2533724340175953,0.4266862170087977,0.4061855670103094,0.7737627651217599,0.464257659073056,loc07141,paaJ,1
0.2533724340175953,0.4266862170087977,0.4061855670103094,0.7737627651217599,0.464257659073056,loc07157,phdK,1
0.2533724340175953,0.4266862170087977,0.4061855670103094,0.7737627651217599,0.464257659073056,loc07159,sasA_9,1
0.2533724340175953,0.4266862170087977,0.4061855670103094,0.7737627651217599,0.464257659073056,loc07163,stcD_2,1
0.3259693711306615,0.4907624633431085,0.33578992796202234,0.7458987245938873,0.4889780527893261,loc06382,nusG_1,1
0.3259693711306615,0.4907624633431085,0.33578992796202234,0.7458987245938873,0.4889780527893261,loc06410,noc_3,1
0.3259693711306615,0.4907624633431085,0.33578992796202234,0.7458987245938873,0.4889780527893261,loc06410,noc_1,1
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05661,oppD_7,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05661,oppD_6,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05671,oppF_3,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05671,oppF_4,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05671,oppF_2,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05676,gsiD_8,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05676,ddpC_3,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05677,kmo,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05677,hpxO,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05678,ntaA_2,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05678,ntaA_1,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05690,soxB_4,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05690,soxB_5,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05707,cntB_2,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05707,gsiC_11,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05707,gsiC_7,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc05727,ydbM,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07256,gsiD_6,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07256,gsiD_10,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07256,gsiD_5,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07260,gsiC_6,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07260,gsiC_16,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07261,oppD_9,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07261,gsiA_8,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07261,oppF_5,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07272,fitB_2,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07272,fitB_3,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07295,sgrR_7,0
0.26067122841316387,0.40811339198435975,0.36127744510978055,0.7179374173644779,0.3988541207580433,loc07295,gsiB_4,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc05844,sgrR_4,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc05844,hbpA_1,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc05860,ftsH_1,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc05860,ftsH_2,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc05901,srmB_2,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc06587,groS1_2,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc06587,groS1_4,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc06605,recD2_3,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc06605,recD2_4,0
0.32961876832844567,0.4814760508308895,0.3153994518323014,0.7153382143021598,0.4530475357247013,loc06705,tehA,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc05673,sgrR_1,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc05698,hmp_5,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc05698,hmp_1,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc05698,hmp_3,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc07388,fabI_3,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc07406,IMPDH_3,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc07437,ackA_2,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc07448,xpkA_2,0
0.26392961876832843,0.3819648093841642,0.309021113243762,0.6414342629482072,0.3207171314741036,loc07449,ndvB_1,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06575,iolG_8,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06575,iolG_9,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06575,iolG_13,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06575,iolG_10,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06581,xylH_1,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06581,xylH_3,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06595,lsrC_2,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06595,lsrC_3,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06597,neuA,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06598,siaA,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06603,frcA_5,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06603,frcA_6,0
0.35764092538286085,0.4677093515803195,0.23533509823045876,0.5931356864703732,0.34270061884954917,loc06709,legI,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc05817,hdfR_9,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc05817,hdfR_7,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc05817,hdfR_2,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc06600,QRSL1,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc06624,arcA_1,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc06624,arcA_2,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc06684,argO,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc06689,occM_1,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc06690,hisQ_3,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc06700,kce_2,0
0.3576409253828609,0.4677093515803195,0.23533509823045864,0.593135686470373,0.34270061884954905,loc06701,argB_2,0
0.4041707396546106,0.5076409253828609,0.20382553997239972,0.5683334493353088,0.347314885704911,loc06092,ddl,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05512,traR,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05512,traR_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05514,lasI,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05516,anoR,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05537,gsiA_1,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05537,oppF_7,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05537,gsiA_11,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05537,gsiA_6,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05537,gsiA_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05538,pepT_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05538,pepT_1,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05557,degU_4,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05560,mshA_10,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05560,mshA_8,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05569,dppB_1,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05569,dppB_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05583,algC_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05583,algC_1,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05583,algC,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05594,mshA_11,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc05594,mshA_7,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07462,ligD_1,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07462,ligD_4,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07488,ligD_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07488,ligD_6,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07498,bioF_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07502,phoB_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07507,hemL,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07507,hemL_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07508,ilvB,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07508,iolD_1,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07508,fabG_11,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07541,potH_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07543,cysD_3,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07543,cysD_4,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07649,phoP_2,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07684,potA_6,0
0.26067122841316387,0.35255783642880417,0.2606284658040666,0.5592772146319966,0.24856765094755404,loc07697,cysNC_2,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05909,traC,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05909,traC_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05927,bepA_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05927,bepA_6,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05932,rutR_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05932,rutR_2,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05954,yjmD,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05954,gutB_2,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05960,lsrA_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05960,araG_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05960,lsrA_2,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05967,dadD_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05967,mtaD,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05970,hisC_5,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05970,hisC_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05973,nagR_2,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05973,nagR_3,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05998,kduD_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc05999,phnV,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc06002,rihA_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc06003,potB_2,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc06006,btuD_7,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc06007,lldD_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc06010,hisD_1,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc06508,cypM,0
0.4035190615835776,0.5017595307917889,0.19579193454120433,0.5490003277613903,0.32940019665683434,loc06516,nimR_1,0
0.35568589116976207,0.45006516780710326,0.20970135746606344,0.5380906281800675,0.292960453120259,loc06734,nusG_3,0
0.35568589116976207,0.45006516780710326,0.20970135746606344,0.5380906281800675,0.292960453120259,loc06778,yiaV,0
0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,loc07537,chuR,0
0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,loc07668,xerD_3,0
0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,loc07676,xerD_4,0
0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,loc07690,xerC_7,0
0.2533724340175953,0.3266862170087975,0.22441651705565505,0.4909662215239587,0.19638648860958335,loc07692,algA,0
0.3681981101335941,0.434099055066797,0.15181084631262895,0.41722537390407416,0.20861268695203708,loc06805,traC_2,0
0.3681981101335941,0.434099055066797,0.15181084631262895,0.41722537390407416,0.20861268695203708,loc06805,traC_3,0
0.3681981101335941,0.434099055066797,0.15181084631262895,0.41722537390407416,0.20861268695203708,loc06827,mgtE_1,0
0.3681981101335941,0.434099055066797,0.15181084631262895,0.41722537390407416,0.20861268695203708,loc06827,mgtE_2,0
0.3681981101335941,0.434099055066797,0.15181084631262895,0.41722537390407416,0.20861268695203708,loc06904,kaiC,0
0.3681981101335941,0.434099055066797,0.15181084631262895,0.41722537390407416,0.20861268695203708,loc06908,kup_3,0
0.3681981101335941,0.434099055066797,0.15181084631262895,0.41722537390407416,0.20861268695203708,loc07045,petA_2,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05418,nhaA_1,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05418,nhaA_3,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05418,nhaA_2,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05418,nhaA,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05424,tdiR_2,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05424,tdiR_1,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05424,tmoT_1,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05424,tdiR,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05426,galE1,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05430,mdtC_4,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05430,mdtC_1,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05430,cusA,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05431,yajO_2,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05431,yajO_5,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05432,dppA_7,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05432,dppA_8,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05443,ywqD,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05445,sfnC_1,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05445,sfnC_2,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05454,cysA_1,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05454,cysA_2,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05457,wbpA_2,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05459,wcaJ,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05481,vapC_1,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05487,rfbF_2,0
0.2346041055718475,0.28396871945259056,0.17383820998278873,0.3869731800766292,0.12899106002554317,loc05496,sbp_1,0
